#true velocity is one unknown for t < 0.5 and another unknown for t >= 0.5
T,X,u
0.6572889,0.5546806,0.0
0.81452227,0.063586235,0.19930676
0.8624773,-0.4862218,1.0
0.3169241,0.8284414,0.0
0.16709077,0.96317315,0.0
0.041703105,0.13399601,0.0
0.110431194,-0.71431494,0.9982972
0.736375,0.76806617,0.0
0.60533667,0.55798507,0.0
0.4565227,0.5091555,0.01834333
0.989656,0.9742191,0.0
0.20770812,-0.835243,1.0
0.055785418,-0.3987801,0.0
0.91563094,-0.51688004,1.0
0.9024699,0.37665772,0.0
0.79852414,-0.9876652,1.0
0.5221374,-0.7215531,1.0
0.8030969,0.2986679,0.0
0.47638905,0.038080215,1.0
0.5290843,0.7993996,0.0
0.6759113,-0.03303337,1.0
0.5113462,0.006824255,1.0
0.058533788,-0.5678141,0.1978311
0.4303825,0.80525875,0.0
0.029388905,-0.4534607,0.0
0.3992504,0.83219194,0.0
0.39559758,-0.5220599,1.0
0.30185354,-0.21372104,0.98221385
0.26533353,-0.3259647,0.997891
0.86918354,-0.59526753,1.0
0.54993427,0.20528412,0.9837752
0.49422348,0.08153725,1.0
0.21382964,-0.014561653,0.0
0.105145335,0.54252744,0.0
0.52163076,-0.52649474,1.0
0.24559748,-0.625685,1.0
0.11429274,0.76025677,0.0
0.6916069,0.20332503,0.3493548
0.98015475,0.10809255,0.0
0.5842459,-0.43437862,1.0
0.4002992,0.58868194,0.0
0.7391491,0.7052953,0.0
0.32303715,0.5820229,0.0
0.1599015,0.52358437,0.0
0.09684062,-0.7724047,1.0
0.19004738,-0.29250455,0.3796469
0.2306881,0.4258275,0.0
0.9051508,-0.79014635,1.0
0.91950405,0.13406563,0.0
0.99445677,0.9865835,0.0
0.12616241,0.680027,0.0
0.1299249,0.9506242,0.0
0.17394161,-0.41534305,0.6842864
0.508062,-0.21762228,1.0
0.76106524,-0.16172028,1.0
0.20347834,0.04651785,0.0
0.4926089,0.52076316,0.18755648
0.9003929,-0.52905536,1.0
0.031998158,-0.15182757,0.0
0.15620852,0.31581473,0.0
0.30367708,0.2932887,0.0
0.39475656,0.4285798,0.0
0.98022485,-0.5621302,1.0
0.86348677,0.13073659,0.0
0.3102286,0.01914382,0.3391888
0.90295327,-0.8210571,1.0
0.42640948,0.6098516,0.0
0.3185556,-0.9903853,1.0
0.57609475,0.0670259,1.0
0.10804176,-0.3362627,0.0007520318
0.7964004,-0.6769047,1.0
0.004192114,-0.93527603,0.94981813
0.16335225,-0.92952275,1.0
0.90157866,0.5101433,0.0
0.5478282,-0.5883105,1.0
0.13656509,-0.17559886,0.0
0.26631653,-0.4871645,1.0
0.9562087,0.2632513,0.0
0.6209409,0.79649305,0.0
0.38480306,0.4323969,0.0
0.16628516,0.10501289,0.0
0.7554425,0.515044,0.0
0.58443,-0.3760531,1.0
0.16899359,0.427567,0.0
0.83688223,-0.2905619,1.0
0.6314682,0.71411705,0.0
0.5456778,0.5881226,0.0
0.44637764,-0.85736084,1.0
0.36051917,-0.027769089,0.91681266
0.49900508,-0.05480528,1.0
0.919989,-0.26286244,0.7930058
0.9777241,-0.5832195,1.0
0.46174872,0.39291716,0.35724437
0.025324821,0.37394834,0.0
0.54834664,0.5414226,0.022912502
0.14095044,0.08574891,0.0
0.06941283,-0.9271679,1.0
0.7288022,0.23389602,0.08753979
0.062968135,-0.90234447,1.0
0.7968415,-0.2373364,1.0
0.7095915,-0.41337538,1.0
0.10977507,-0.3303287,0.00042259693
0.71362877,0.08994079,0.6466173
0.15266395,0.5686474,0.0
0.5506989,0.23072815,0.94527745
0.45972967,-0.8597441,1.0
0.08971417,0.7316973,0.0
0.28807616,0.41246867,0.0
0.46203542,-0.5337384,1.0
0.87570965,-0.54076815,1.0
0.12805235,0.21895242,0.0
0.5644562,0.6349716,0.0
0.53590333,0.19842005,0.9999034
0.51659966,-0.06326699,1.0
0.34040332,0.06218934,0.45811477
0.55935025,0.71528435,0.0
0.7385453,0.64829516,0.0
0.40234292,-0.5376568,1.0
0.82419753,-0.96015215,1.0
0.7511518,0.93214107,0.0
0.36538088,-0.84115887,1.0
0.95916593,-0.07664132,0.025221735
0.8698336,0.85783577,0.0
0.9335469,0.89333653,0.0
0.49314868,0.6363802,0.0
0.1632837,0.71360993,0.0
0.5385307,0.7270217,0.0
0.41837978,-0.6966455,1.0
0.16317856,-0.25633383,0.06917396
0.1071409,0.16683483,0.0
0.16698349,-0.045192957,0.0
0.2016952,0.17262816,0.0
0.028470635,-0.27461624,0.0
0.98839533,-0.40091348,0.8919376
0.54182744,-0.90877557,1.0
0.36203885,-0.22362137,1.0
0.17198765,0.4447422,0.0
0.84233534,0.5453584,0.0
0.26205206,-0.049412966,0.16921806
0.1306938,0.14590359,0.0
0.04563546,0.68942094,0.0
0.898649,0.062576056,0.0
0.8298588,-0.89601445,1.0
0.33072686,-0.89659,1.0
0.5724852,0.4828632,0.05774054
0.43135893,-0.052972317,1.0
0.35611498,-0.82272434,1.0
0.1192162,0.5434544,0.0
0.4115857,0.51510596,0.0
0.8307071,0.891577,0.0
0.09892428,-0.04324627,0.0
0.7622777,0.72033334,0.0
0.5016656,-0.49858117,1.0
0.91177154,-0.8237808,1.0
0.579926,0.19390202,0.9318127
0.21354997,-0.49556923,1.0
0.09132087,-0.47941542,0.17849979
0.884179,0.7546859,0.0
0.38103294,-0.75226283,1.0
0.80063796,-0.29244447,1.0
0.832448,-0.91703796,1.0
0.10359919,-0.65463185,0.8802632
0.19958174,0.8964822,0.0
0.66216755,0.5701113,0.0
0.8049073,-0.5742507,1.0
0.77246773,0.9867642,0.0
0.28224146,-0.020715952,0.23619846
0.267236,0.28680134,0.0
0.4712293,-0.40836763,1.0
0.5224613,0.63237524,0.0
0.21146786,-0.24311233,0.3948846
0.6477227,-0.7082467,1.0
0.5409838,-0.72067285,1.0
0.06454551,-0.7389524,0.84463835
0.14222884,0.022322178,0.0
0.4913808,0.51667595,0.19061911
0.29585373,-0.28455162,1.0
0.19072473,-0.00745368,0.0
0.6812333,0.6261482,0.0
0.27402234,-0.43676305,1.0
0.46492076,0.44170594,0.21787995
0.6030686,0.7645509,0.0
0.51318204,-0.5671313,1.0
0.8792639,0.20903158,0.0
0.92293143,-0.051653385,0.075306684
0.8042506,0.17346811,0.0073615313
0.61868083,0.8494425,0.0
0.6573883,0.5775759,0.0
0.5248991,-0.9560194,1.0
0.7134545,0.7071519,0.0
0.63894415,-0.5447154,1.0
0.54601145,0.6014793,0.0
0.7555095,0.7159033,0.0
0.31811583,0.15842128,0.023920298
0.20991218,-0.7464452,1.0
0.74208176,0.08072615,0.5230598
0.95484674,0.27810526,0.0
0.7482989,0.1844821,0.1372189
0.8915788,-0.98332596,1.0
0.3832022,-0.33428502,1.0
0.26158118,-0.19709063,0.68725747
0.03807354,0.78300095,0.0
0.00043046474,0.20190978,0.0
0.91578233,-0.07632446,0.16377115
0.026370406,0.47141123,0.0
0.9939753,0.3489108,0.0
0.8604419,0.4306891,0.0
0.32783508,-0.937845,1.0
0.6303097,-0.65181684,1.0
0.63860846,-0.011207819,1.0
0.58211374,-0.1834364,1.0
0.4065895,0.29767942,0.21221316
0.024923682,-0.17763758,0.0
0.15175295,0.39292097,0.0
0.3945489,0.7208953,0.0
0.78569865,-0.066673756,0.80908424
0.35038733,0.7454674,0.0
0.960991,0.46635723,0.0
0.3031832,0.05487156,0.165019
0.7679254,0.4086256,0.0
0.5845902,-0.5917659,1.0
0.7514334,0.38499618,0.0
0.6018088,-0.100791454,1.0
0.48472548,-0.3461151,1.0
0.9077078,0.2958336,0.0
0.28354502,0.17686868,0.0
0.3396442,0.6757369,0.0
0.8549384,0.26606846,0.0
0.3344072,-0.5046079,1.0
0.41085184,-0.82294965,1.0
0.31807566,0.5789852,0.0
0.16882312,0.48085713,0.0
0.98782325,0.8885617,0.0
0.88040197,0.6743119,0.0
0.8388382,0.5927892,0.0
0.08125758,-0.29825258,0.0
0.5692711,0.09680748,1.0
0.1651442,-0.26478958,0.098422736
0.20032096,0.8458164,0.0
0.9600285,-0.19660687,0.33967626
0.2955662,0.038911343,0.15626171
0.7696625,0.62251854,0.0
0.663978,-0.9450059,1.0
0.76266956,0.07292342,0.43667248
0.93149066,-0.46924782,1.0
0.08605862,-0.7606759,0.98948133
0.6494607,-0.6099088,1.0
0.44374382,0.08953953,1.0
0.9180516,-0.7660568,1.0
0.20112848,-0.3265853,0.6094797
0.14290822,0.042163372,0.0
0.36658096,-0.2241981,1.0
0.75697374,-0.66891026,1.0
0.7284254,0.62823486,0.0
0.64242387,0.6797657,0.0
0.08790302,-0.8934181,1.0
0.30070913,0.256598,0.0
0.5161109,-0.055736065,1.0
0.046660542,0.12618041,0.0
0.4664092,-0.9512315,1.0
0.78494287,-0.2735362,1.0
0.4143896,-0.9215691,1.0
0.5301534,-0.32706618,1.0
0.44112372,-0.4207039,1.0
0.49431193,-0.6251793,1.0
0.48694766,-0.15352678,1.0
0.2805271,0.44377995,0.0
0.34752822,0.6156161,0.0
0.9138304,0.3345852,0.0
0.66777456,-0.5504322,1.0
0.84339535,-0.28178406,1.0
0.53906214,-0.66292167,1.0
0.8731407,0.5156634,0.0
0.20920253,0.66017914,0.0
0.41663837,-0.5036645,1.0
0.031208992,-0.80119324,0.7815249
0.5346985,-0.5801716,1.0
0.87613344,0.2995479,0.0
0.081142545,-0.76862335,0.9854736
0.18346477,-0.47882032,0.9343521
0.94042325,-0.18090105,0.38931966
0.70457065,0.6460316,0.0
0.9536495,-0.14219117,0.19044054
0.6487441,-0.9024453,1.0
0.8555242,-0.5247452,1.0
0.4154607,-0.42105556,1.0
0.5086545,0.30417538,0.92490137
0.16135502,-0.82786345,1.0
0.56232977,0.76391745,0.0
0.5492153,0.40560508,0.3904412
0.6691146,0.98047376,0.0
0.56981087,0.5860169,0.0
0.12339997,0.30061436,0.0
0.95249176,0.9423723,0.0
0.27035856,-0.9686136,1.0
0.76431453,0.9792924,0.0
0.44616652,0.6926482,0.0
0.29102075,-0.4513836,1.0
0.22346354,0.8640969,0.0
0.574242,-0.6765981,1.0
0.6857368,0.71961975,0.0
0.71341693,-0.21883297,1.0
0.97896075,-0.19606686,0.24044332
0.37479722,0.37260556,0.0
0.7107978,0.40122867,0.0
0.38022792,0.6639309,0.0
0.44043195,-0.36825418,1.0
0.77757025,0.04877019,0.4433873
0.43089843,0.95187306,0.0
0.70772064,0.44143653,0.0
0.3134725,0.10388994,0.10349971
0.8144275,0.31379414,0.0
0.78276014,0.083832264,0.2886918
0.31571293,0.51269746,0.0
0.12642634,-0.34035373,0.05407214
0.5250988,-0.5435226,1.0
0.9626827,0.6334326,0.0
0.4537096,-0.6461046,1.0
0.5464523,-0.33944297,1.0
0.42641413,0.57988715,0.0
0.83788085,0.9443598,0.0
0.03642094,0.723398,0.0
0.91414297,0.9430108,0.0
0.9022567,0.26471233,0.0
0.4401983,-0.58295083,1.0
0.46953917,0.67428637,0.0
0.38621747,-0.8554852,1.0
0.88970137,-0.71908236,1.0
0.06055367,-0.24679065,0.0
0.5871743,0.05130744,1.0
0.52929044,-0.08071804,1.0
0.9300891,0.9681916,0.0
0.6894021,0.22072196,0.2995556
0.65278304,0.89370465,0.0
0.9148569,-0.02829361,0.053326875
0.5230918,0.39706826,0.56841135
0.7554649,-0.8890674,1.0
0.5844022,0.24748707,0.7709918
0.2758459,0.7793758,0.0
0.13881862,0.028416157,0.0
0.935992,-0.6564157,1.0
0.20449579,-0.14091563,0.046569437
0.0929662,0.47795296,0.0
0.018404126,-0.5578635,0.00027951598
0.3378049,-0.3851142,1.0
0.4128753,0.16052818,0.75722545
0.72113633,-0.042414665,0.9729512
0.71667933,-0.8672979,1.0
0.89838374,-0.9872353,1.0
0.7708752,0.5136869,0.0
0.5659001,0.3151176,0.6336591
0.13311994,0.59918547,0.0
0.056150794,-0.013125658,0.0
0.61289644,-0.19567633,1.0
0.8585353,0.52178574,0.0
0.043275,0.010081053,0.0
0.5439476,0.16577697,1.0
0.9294292,-0.43412495,1.0
0.29442823,0.34143686,0.0
0.5818505,-0.6425917,1.0
0.6235136,-0.1617217,1.0
0.5539489,-0.59770393,1.0
0.91521657,-0.79456997,1.0
0.40310848,-0.31537986,1.0
0.12465823,-0.25094628,0.0
0.08316934,-0.51339865,0.22017732
0.39727962,0.3107183,0.110022545
0.5210843,0.2737682,0.9477763
0.02440536,-0.49009323,0.0
0.5813503,-0.4448421,1.0
0.6926595,0.8556349,0.0
0.0019637346,-0.43524432,0.0
0.34909582,0.17924333,0.1383633
0.30640543,0.38440633,0.0
0.72701836,0.96980834,0.0
0.14124107,-0.1281178,0.0
0.67588365,-0.18667173,1.0
0.47474504,-0.936708,1.0
0.18993378,0.9179852,0.0
0.64621973,-0.7589004,1.0
0.6770127,0.23077273,0.32950592
0.33009017,-0.61451125,1.0
0.85499144,-0.305933,1.0
0.93099797,0.33833432,0.0
0.62076306,-0.58285046,1.0
0.8857521,-0.7317095,1.0
0.43632472,-0.8017051,1.0
0.8964187,-0.16102529,0.5613519
0.97328043,0.54474235,0.0
0.2921306,0.979193,0.0
0.5092015,0.47004914,0.37426937
0.33866918,0.095042706,0.32214993
0.8326796,-0.8025913,1.0
0.53408,-0.66306734,1.0
0.8916527,0.6140232,0.0
0.8007978,-0.46965098,1.0
0.5198561,-0.618876,1.0
0.79136014,-0.24653745,1.0
0.738719,0.2635846,0.014344811
0.3676871,0.74093604,0.0
0.35354257,-0.23976994,1.0
0.77549374,0.055108786,0.43138283
0.70241153,0.23415327,0.19199026
0.09238839,-0.28061247,0.0
0.4421245,0.26983953,0.63162386
0.28531897,0.97671294,0.0
0.07128835,-0.3547516,0.0
0.93341875,-0.30415082,0.8549101
0.30648112,-0.6250446,1.0
0.6811962,0.57933116,0.0
0.41788793,-0.5316491,1.0
0.6210834,0.628258,0.0
0.5403044,-0.13465118,1.0
0.8573955,0.8866391,0.0
0.5699676,0.00019478798,1.0
0.7898799,-0.5951531,1.0
0.22068405,0.9995403,0.0
0.8588114,0.09825921,0.003351897
0.120602965,-0.11895299,0.0
0.48005605,0.14979029,1.0
0.32050335,-0.60638976,1.0
0.8750491,0.44104457,0.0
0.44147456,-0.8630004,1.0
0.0748955,0.04478526,0.0
0.4023118,-0.9156363,1.0
0.5657158,-0.40105653,1.0
0.68346846,0.41259098,0.0
0.9795419,-0.9664521,1.0
0.30872703,-0.08626866,0.7116989
0.4470365,0.9512224,0.0
0.72807074,0.48592997,0.0
0.839713,0.79647446,0.0
0.48596656,0.88723016,0.0
0.9601904,-0.766104,1.0
0.10482466,-0.1769743,0.0
0.5339662,-0.16846919,1.0
0.5710254,-0.27462435,1.0
0.12394202,-0.20760727,0.0
0.9367142,0.06036377,0.0
0.4275869,0.026881933,1.0
0.31019986,-0.06830096,0.6616263
0.9913677,0.30713844,0.0
0.3256284,0.15192986,0.06490481
0.9281051,0.9877229,0.0
0.7280375,-0.59299135,1.0
0.98115325,-0.51352406,1.0
0.22360003,-0.23777437,0.48790523
0.66997755,0.22739697,0.37969697
0.20973897,0.059743404,0.0
0.13971984,-0.49403906,0.65997624
0.084046125,-0.4368248,0.0380812
0.5058807,-0.21935368,1.0
0.7896663,0.40013695,0.0
0.5263568,0.8094199,0.0
0.2863195,-0.0029256344,0.21199405
0.36150253,-0.95110774,1.0
0.32733154,0.24777246,0.0
0.88918316,-0.13630342,0.509482
0.3080579,-0.44290638,1.0
0.4150368,0.86537194,0.0
0.6788511,0.24181151,0.28144905
0.28117085,0.5749283,0.0
0.62343645,0.02400279,1.0
0.87990665,-0.8064821,1.0
0.89896023,-0.73037744,1.0
0.31626904,-0.5035684,1.0
0.40077484,0.93488526,0.0
0.410851,0.4934368,0.0
0.07477808,-0.6731398,0.7185401
0.3252796,-0.7035351,1.0
0.19688833,0.16529894,0.0
0.12887228,0.54870796,0.0
0.57133603,-0.0037591457,1.0
0.07225573,0.3605547,0.0
0.6332519,0.24662375,0.5131176
0.077794075,-0.5607748,0.33502358
0.6652094,0.22624922,0.4101977
0.1370554,0.8186321,0.0
0.2471236,0.9144161,0.0
0.16657877,0.32876778,0.0
0.54173017,0.33975697,0.67529875
0.7517619,0.5268514,0.0
0.36247838,0.08951712,0.5624006
0.7181574,0.41201782,0.0
0.3821528,0.94746137,0.0
0.92642736,0.43688798,0.0
0.88260543,0.05629182,0.0071082115
0.37527907,-0.09165001,1.0
0.5585897,0.0012924671,1.0
0.43988883,0.6163597,0.0
0.5322058,-0.47725415,1.0
0.38347948,-0.810709,1.0
0.15167916,0.77704644,0.0
0.59997797,-0.6341953,1.0
0.34268057,-0.81825423,1.0
0.61153364,0.7203243,0.0
0.8931403,0.44808507,0.0
0.50150394,0.9952779,0.0
0.75644755,0.012871742,0.6922026
0.70012283,-0.44583416,1.0
0.054916024,0.8226783,0.0
0.080845,0.5150089,0.0
0.020912886,-0.6526568,0.1703659
0.5313159,0.049307585,1.0
0.86656773,-0.15362644,0.69679624
0.7345263,0.53340125,0.0
0.6140195,0.6427367,0.0
0.74294806,0.7215221,0.0
0.61042666,0.83153725,0.0
0.1444459,0.8766942,0.0
0.9600352,-0.8159468,1.0
0.21873331,-0.09491563,0.030406713
0.75475466,-0.7766886,1.0
0.5460031,-0.036450624,1.0
0.2592473,0.96207476,0.0
0.6283089,0.9210818,0.0
0.93954253,-0.7105012,1.0
0.963287,0.46403646,0.0
0.9587511,0.6662221,0.0
0.066435575,-0.7399652,0.8604267
0.088917375,0.61098194,0.0
0.90107346,0.6665733,0.0
0.28114796,0.6886337,0.0
0.18383336,-0.08309603,0.0
0.25153005,0.60518646,0.0
0.9779973,-0.8670249,1.0
0.2820543,0.3528893,0.0
0.9020537,-0.22010279,0.7419251
0.082164764,0.47544336,0.0
0.18567932,-0.0026581287,0.0
0.82411873,-0.3774619,1.0
0.79986846,-0.15456152,0.9645169
0.33787632,0.21491218,0.015801668
0.7456783,0.79065967,0.0
0.117072225,0.30972528,0.0
0.43769825,-0.79902816,1.0
0.30627322,-0.2392211,1.0
0.46357107,-0.6409857,1.0
0.90678525,-0.359478,0.9999908
0.50911784,-0.07221174,1.0
0.3162607,-0.38272095,1.0
0.5899987,-0.42490673,1.0
0.13977218,0.9968095,0.0
0.2943573,-0.41065025,1.0
0.42418587,-0.31339884,1.0
0.66327703,0.44229674,0.0
0.15327644,-0.071666956,0.0
0.35490215,0.3981862,0.0
0.35160518,0.79402184,0.0
0.5539254,0.68233657,0.0
0.99390626,0.31583667,0.0
0.20594025,-0.9219923,1.0
0.89153326,-0.5711169,1.0
0.63494873,-0.17607284,1.0
0.8727448,0.9657371,0.0
0.18565667,-0.048312426,0.0
0.50231683,0.28349662,0.97594965
0.24158013,-0.34102917,0.94844395
0.18500006,0.76383233,0.0
0.72682595,0.35188127,0.0
0.20433986,0.62810564,0.0
0.8911432,-0.085430145,0.3118977
0.28481185,-0.7384517,1.0
0.2927078,0.44830847,0.0
0.5456631,-0.24626613,1.0
0.3345753,0.6466353,0.0
0.853593,-0.28637338,1.0
0.019572496,-0.4618063,0.0
0.8947643,-0.3526566,1.0
0.13477743,-0.873225,1.0
0.34232998,0.4166484,0.0
0.013269901,0.76304984,0.0
0.33734214,0.31929135,0.0
0.85566354,-0.365175,1.0
0.38465428,-0.5600047,1.0
0.7133827,-0.8774946,1.0
0.0723052,-0.8363352,1.0
0.6176981,0.6430447,0.0
0.063711524,0.6999097,0.0
0.9981946,0.95377445,0.0
0.14002049,0.0017027855,0.0
0.041060567,0.039131165,0.0
0.8837129,0.76430583,0.0
0.24181569,0.5792613,0.0
0.57480955,0.1584611,0.9922611
0.38269293,-0.5232234,1.0
0.45092607,-0.85947776,1.0
0.21049225,-0.22033906,0.304403
0.9435172,0.55280614,0.0
0.033031344,-0.60591984,0.12518895
0.81838894,-0.90694594,1.0
0.3006624,-0.31070733,1.0
0.22294474,0.741941,0.0
0.24072444,0.682744,0.0
0.06833911,0.010850668,0.0
0.485718,-0.7916095,1.0
0.019769788,-0.025628567,0.0
0.92275727,-0.30244446,0.8919085
0.6396239,0.89128923,0.0
0.47483897,0.86122704,0.0
0.66644716,-0.21106791,1.0
0.86084664,-0.8288026,1.0
0.53244245,0.22858691,0.9867088
0.88704073,0.8825662,0.0
0.17688167,-0.8440573,1.0
0.5624796,-0.48627543,1.0
0.6074053,0.28364134,0.5196854
0.17978656,0.8347945,0.0
0.8401426,-0.84261036,1.0
0.67788804,0.5393121,0.0
0.96097565,0.17183948,0.0
0.78863156,-0.7145324,1.0
0.19652116,-0.50891757,1.0
0.5165534,-0.5625062,1.0
0.9824331,-0.18497205,0.18925086
0.5686183,-0.5779624,1.0
0.941787,-0.66736245,1.0
0.6763294,0.4764037,0.0
0.6540245,0.7771311,0.0
0.9664886,-0.17259479,0.22507566
0.6995181,0.8774395,0.0
0.51801085,-0.020694733,1.0
0.7894012,-0.49883628,1.0
0.17234147,-0.6798363,1.0
0.7827158,-0.9325526,1.0
0.19281828,-0.39353704,0.76994205
0.49535537,-0.28808856,1.0
0.35137188,0.71930003,0.0
0.29666746,-0.5793321,1.0
0.9924077,-0.26471782,0.41082492
0.28797877,0.479604,0.0
0.67244446,0.14699411,0.66354793
0.35812652,-0.5726898,1.0
0.4608438,-0.9425552,1.0
0.9181912,0.9900651,0.0
0.41004503,-0.21876478,1.0
0.85301185,-0.10722089,0.6032223
0.09171367,0.82906914,0.0
0.51727283,-0.49911356,1.0
0.6656021,-0.35783982,1.0
0.20454383,0.4243412,0.0
0.88037586,0.2755251,0.0
0.52796173,-0.13499808,1.0
0.97135997,-0.18795013,0.25121924
0.8374373,-0.51271176,1.0
0.6211171,-0.70722747,1.0
0.63644814,-0.60810614,1.0
0.2854092,0.9787214,0.0
0.31073344,-0.34485364,1.0
0.69002235,-0.0052318573,0.9841745
0.6195326,0.6016383,0.0
0.70597935,0.12159705,0.57264787
0.18544269,-0.17965055,0.0325554
0.6094805,0.15901756,0.91170394
0.9207368,0.873832,0.0
0.57763195,-0.8276632,1.0
0.38843727,0.118136406,0.69394684
0.647748,0.17551637,0.6936151
0.03241718,0.97625303,0.0
0.017428517,-0.20711279,0.0
0.6653899,-0.94407773,1.0
0.4374025,-0.4202621,1.0
0.093472004,0.90145874,0.0
0.38258493,0.45377827,0.0
0.26928496,0.3507645,0.0
0.31420517,-0.9058485,1.0
0.82545185,0.19481015,0.0
0.80490875,-0.49628997,1.0
0.101513624,0.025434494,0.0
0.40940297,-0.6910007,1.0
0.7145623,0.5685713,0.0
0.26319754,-0.9552512,1.0
0.5031302,-0.27790618,1.0
0.24085677,-0.91032434,1.0
0.36401474,-0.15522146,1.0
0.79785275,-0.50018716,1.0
0.4147483,0.940274,0.0
0.71330667,-0.13908482,1.0
0.6282791,0.47026253,0.0
0.5728196,-0.26865864,1.0
0.22274804,0.8093395,0.0
0.7252412,-0.44894433,1.0
0.03429365,0.120569706,0.0
0.22677195,0.1377747,0.0
0.61524355,-0.34200263,1.0
0.375342,0.5554025,0.0
0.1656928,0.90450096,0.0
0.70632863,-0.39833045,1.0
0.716995,-0.30898333,1.0
0.076348424,-0.9420078,1.0
0.020051599,-0.11158395,0.0
0.33627713,-0.9999306,1.0
0.9614006,-0.25340557,0.54234725
0.06607568,-0.40854168,0.0
0.7084391,-0.10415053,1.0
0.5695783,0.10113239,1.0
0.62730384,0.8244202,0.0
0.43004215,-0.56925917,1.0
0.54085565,0.2936206,0.8297355
0.061158538,0.97202396,0.0
0.6267978,0.67490745,0.0
0.19236028,-0.9968054,1.0
0.88556767,0.7799156,0.0
0.14174283,-0.6016462,0.96636677
0.9952582,0.12093592,0.0
0.8268018,0.9306712,0.0
0.83623147,-0.38819385,1.0
0.8077427,-0.8022988,1.0
0.58534265,-0.6876068,1.0
0.9140352,-0.17078972,0.49901345
0.46197474,0.48963642,0.071251035
0.19830155,-0.9707496,1.0
0.5971501,0.7630675,0.0
0.5016757,-0.58308196,1.0
0.85601735,-0.42305827,1.0
0.3047303,-0.54254055,1.0
0.38983655,0.3167236,0.056732118
0.7856921,0.62386775,0.0
0.20215881,0.8092694,0.0
0.1642679,0.7994423,0.0
0.69665885,-0.24862671,1.0
0.82540715,0.9697025,0.0
0.4747218,0.60267496,0.0
0.63443804,0.75334835,0.0
0.8544153,-0.37879348,1.0
0.38715053,0.000259161,0.98139906
0.32991946,-0.88364196,1.0
0.656019,-0.74734116,1.0
0.7248728,0.25227308,0.061551094
0.23763025,0.04690814,0.0
0.18476129,-0.9331565,1.0
0.9570737,0.6957891,0.0
0.7559991,-0.6632745,1.0
0.22551417,-0.79657054,1.0
0.10659182,-0.37579608,0.031149417
0.71444404,0.91136646,0.0
0.4460373,-0.4226632,1.0
0.4731499,0.86172247,0.0
0.36797047,0.4437492,0.0
0.56312966,-0.41878653,1.0
0.25356698,0.06582403,0.0
0.99072754,-0.21444201,0.24280953
0.6241752,0.4916675,0.0
0.86091614,0.84764576,0.0
0.9651208,-0.2593944,0.5438744
0.36948812,0.15792012,0.3730007
0.86524105,0.9106109,0.0
0.055724144,-0.19077563,0.0
0.7779914,0.7254267,0.0
0.52599716,0.08594036,1.0
0.93537617,0.29455638,0.0
0.859445,-0.7574868,1.0
0.012880325,0.71590924,0.0
0.37555873,-0.4732201,1.0
0.31618607,-0.67355156,1.0
0.5641427,-0.96026874,1.0
0.38399982,-0.9206686,1.0
0.38645864,0.3010924,0.070747405
0.08441138,-0.8748963,1.0
0.14230883,-0.8052025,1.0
0.20885658,-0.9178314,1.0
0.9988661,-0.30092216,0.50983584
0.43621826,-0.2529757,1.0
0.77840877,-0.1878674,1.0
0.7634969,-0.20127296,1.0
0.16312778,0.17633581,0.0
0.18940496,-0.6186075,1.0
0.057161212,-0.5913968,0.26248676
0.3968997,-0.41914606,1.0
0.70451176,-0.8074217,1.0
0.67947364,-0.16390729,1.0
0.3113091,0.15194201,0.012429059
0.046279788,-0.42607927,0.0
0.5208336,0.3338096,0.7993739
0.41959524,0.8487706,0.0
0.5097263,-0.06331015,1.0
0.09023154,-0.18719506,0.0
0.8515022,0.0090043545,0.19658986
0.39272916,-0.59556437,1.0
0.065437675,-0.06937075,0.0
0.85053897,-0.39030838,1.0
0.66734755,0.33156085,0.07564604
0.14136755,0.36220384,0.0
0.025697589,0.33858204,0.0
0.43151784,0.299026,0.42439097
0.34653056,-0.4219978,1.0
0.27445507,-0.17958736,0.7375965
0.68258405,0.98905015,0.0
0.30818677,-0.18147564,0.9601649
0.84457564,-0.14796448,0.7874591
0.4735273,-0.95720077,1.0
0.090895414,0.9291694,0.0
0.0226686,-0.76444817,0.5789044
0.5802655,0.89302206,0.0
0.13575768,0.017606974,0.0
0.478675,0.62936234,0.0
0.08978188,0.16986752,0.0
0.77474177,-0.4574306,1.0
0.15455484,0.78400826,0.0
0.871925,-0.6296866,1.0
0.4863224,-0.9911444,1.0
0.07034373,0.8933058,0.0
0.71520805,0.7467129,0.0
0.14245164,0.89984155,0.0
0.1392479,0.56167436,0.0
0.02130711,0.9432354,0.0
0.036067724,0.21557999,0.0
0.41873097,-0.52524734,1.0
0.095831394,-0.7140703,0.9628289
0.13413405,-0.7760322,1.0
0.40736985,-0.2722063,1.0
0.073978186,0.42287302,0.0
0.07318914,-0.6086092,0.46845132
0.6777501,0.18526411,0.49291542
0.4065504,0.4710064,0.0
0.0630399,0.83820105,0.0
0.9167539,-0.08454037,0.18351835
0.6314163,-0.39398503,1.0
0.12537348,0.2428124,0.0
0.97996485,-0.72539186,1.0
0.2893517,0.8127408,0.0
0.8005109,0.7436371,0.0
0.86673594,0.6034727,0.0
0.0796839,-0.22859478,0.0
0.12262988,-0.71326256,1.0
0.81603575,-0.27252197,1.0
0.062927365,-0.87563205,1.0
0.7486968,0.1912744,0.117990226
0.69940805,-0.81258416,1.0
